# Species	Genes	Alg.-Conn.	GCA_040366825.1.faa	GCA_040367275.1.faa	GCA_040368535.1.faa	GCA_040369685.1.faa	GCA_040370845.1.faa	GCA_040371445.1.faa	GCA_040372445.1.faa	GCA_040373035.1.faa	GCA_040373105.1.faa	GCA_040373215.1.faa	GCA_040373345.1.faa	GCA_040374935.1.faa	GCA_040377535.1.faa	GCA_040380425.1.faa	GCA_040383235.1.faa	GCA_040385865.1.faa	GCA_040388595.1.faa	GCA_040391575.1.faa	GCA_040394165.1.faa	GCA_040397295.1.faa	GCA_040400385.1.faa	GCA_040403735.1.faa	GCA_040404325.1.faa	GCA_040404335.1.faa	GCA_040404365.1.faa	GCA_040404415.1.faa	GCA_040404485.1.faa	GCA_040404575.1.faa	GCA_040404645.1.faa
29	29	0.755	XCB75095.1	XCB77141.1	XCB79154.1	XCB81145.1	XCB83197.1	XCB85232.1	XCB87207.1	XCB89275.1	XCB91300.1	XCB93261.1	XCB95308.1	XCB97414.1	XCB99350.1	XCC01335.1	XCC03415.1	XCC05460.1	XCC07512.1	XCC09556.1	XCC11652.1	XCC13693.1	XCC15749.1	XCC17786.1	XCC19751.1	XCC21760.1	XCC23806.1	XCC25792.1	XCC27798.1	XCC29841.1	XCC31913.1
29	29	0.755	XCB75096.1	XCB77142.1	XCB79155.1	XCB81146.1	XCB83198.1	XCB85233.1	XCB87208.1	XCB89276.1	XCB91301.1	XCB93262.1	XCB95309.1	XCB97413.1	XCB99351.1	XCC01336.1	XCC03416.1	XCC05461.1	XCC07513.1	XCC09557.1	XCC11653.1	XCC13694.1	XCC15750.1	XCC17787.1	XCC19752.1	XCC21761.1	XCC23807.1	XCC25793.1	XCC27799.1	XCC29842.1	XCC31914.1
29	29	0.755	XCB75097.1	XCB77143.1	XCB79156.1	XCB81147.1	XCB83199.1	XCB85234.1	XCB87209.1	XCB89277.1	XCB91302.1	XCB93263.1	XCB95310.1	XCB97412.1	XCB99352.1	XCC01337.1	XCC03417.1	XCC05462.1	XCC07514.1	XCC09558.1	XCC11654.1	XCC13695.1	XCC15751.1	XCC17788.1	XCC19753.1	XCC21762.1	XCC23808.1	XCC25794.1	XCC27800.1	XCC29843.1	XCC31915.1
29	29	0.755	XCB75098.1	XCB77144.1	XCB79157.1	XCB81148.1	XCB83200.1	XCB85235.1	XCB87210.1	XCB89278.1	XCB91303.1	XCB93264.1	XCB95311.1	XCB97411.1	XCB99353.1	XCC01338.1	XCC03418.1	XCC05463.1	XCC07515.1	XCC09559.1	XCC11655.1	XCC13696.1	XCC15752.1	XCC17789.1	XCC19754.1	XCC21763.1	XCC23809.1	XCC25795.1	XCC27801.1	XCC29844.1	XCC31916.1
29	29	0.755	XCB75100.1	XCB77149.1	XCB79159.1	XCB81153.1	XCB83202.1	XCB85237.1	XCB87215.1	XCB89280.1	XCB91305.1	XCB93269.1	XCB95313.1	XCB97406.1	XCB99355.1	XCC01343.1	XCC03420.1	XCC05465.1	XCC07517.1	XCC09561.1	XCC11660.1	XCC13699.1	XCC15754.1	XCC17791.1	XCC19759.1	XCC21765.1	XCC23811.1	XCC25800.1	XCC27806.1	XCC29846.1	XCC31917.1
29	29	0.755	XCB75101.1	XCB77150.1	XCB79160.1	XCB81154.1	XCB83203.1	XCB85238.1	XCB87216.1	XCB89281.1	XCB91306.1	XCB93270.1	XCB95314.1	XCB97405.1	XCB99356.1	XCC01344.1	XCC03421.1	XCC05466.1	XCC07518.1	XCC09562.1	XCC11661.1	XCC13700.1	XCC15755.1	XCC17792.1	XCC19760.1	XCC21766.1	XCC23812.1	XCC25801.1	XCC27807.1	XCC29847.1	XCC31918.1
29	29	0.755	XCB75102.1	XCB77151.1	XCB79161.1	XCB81155.1	XCB83204.1	XCB85239.1	XCB87217.1	XCB89282.1	XCB91307.1	XCB93271.1	XCB95315.1	XCB97404.1	XCB99357.1	XCC01345.1	XCC03422.1	XCC05467.1	XCC07519.1	XCC09563.1	XCC11662.1	XCC13701.1	XCC15756.1	XCC17793.1	XCC19761.1	XCC21767.1	XCC23813.1	XCC25802.1	XCC27808.1	XCC29848.1	XCC31919.1
29	29	0.755	XCB75103.1	XCB77152.1	XCB79162.1	XCB81156.1	XCB83205.1	XCB85240.1	XCB87218.1	XCB89283.1	XCB91308.1	XCB93272.1	XCB95316.1	XCB97403.1	XCB99358.1	XCC01346.1	XCC03423.1	XCC05468.1	XCC07520.1	XCC09564.1	XCC11663.1	XCC13702.1	XCC15757.1	XCC17794.1	XCC19762.1	XCC21768.1	XCC23814.1	XCC25803.1	XCC27809.1	XCC29849.1	XCC31920.1
29	29	0.755	XCB75104.1	XCB77153.1	XCB79163.1	XCB81157.1	XCB83206.1	XCB85241.1	XCB87219.1	XCB89284.1	XCB91309.1	XCB93273.1	XCB95317.1	XCB97402.1	XCB99359.1	XCC01347.1	XCC03424.1	XCC05469.1	XCC07521.1	XCC09565.1	XCC11664.1	XCC13703.1	XCC15758.1	XCC17795.1	XCC19763.1	XCC21769.1	XCC23815.1	XCC25804.1	XCC27810.1	XCC29850.1	XCC31921.1
29	29	0.755	XCB75105.1	XCB77154.1	XCB79164.1	XCB81158.1	XCB83207.1	XCB85242.1	XCB87220.1	XCB89285.1	XCB91310.1	XCB93274.1	XCB95318.1	XCB97401.1	XCB99360.1	XCC01348.1	XCC03425.1	XCC05470.1	XCC07522.1	XCC09566.1	XCC11665.1	XCC13704.1	XCC15759.1	XCC17796.1	XCC19764.1	XCC21770.1	XCC23816.1	XCC25805.1	XCC27811.1	XCC29851.1	XCC31922.1
29	29	0.755	XCB75106.1	XCB77155.1	XCB79165.1	XCB81159.1	XCB83208.1	XCB85243.1	XCB87221.1	XCB89286.1	XCB91311.1	XCB93275.1	XCB95319.1	XCB97400.1	XCB99361.1	XCC01349.1	XCC03426.1	XCC05471.1	XCC07523.1	XCC09567.1	XCC11666.1	XCC13705.1	XCC15760.1	XCC17797.1	XCC19765.1	XCC21771.1	XCC23817.1	XCC25806.1	XCC27812.1	XCC29852.1	XCC31923.1
29	29	0.755	XCB75107.1	XCB77156.1	XCB79166.1	XCB81160.1	XCB83209.1	XCB85244.1	XCB87222.1	XCB89287.1	XCB91312.1	XCB93276.1	XCB95320.1	XCB97399.1	XCB99362.1	XCC01350.1	XCC03427.1	XCC05472.1	XCC07524.1	XCC09568.1	XCC11667.1	XCC13706.1	XCC15761.1	XCC17798.1	XCC19766.1	XCC21772.1	XCC23818.1	XCC25807.1	XCC27813.1	XCC29853.1	XCC31924.1
29	29	0.755	XCB75108.1	XCB77157.1	XCB79167.1	XCB81161.1	XCB83210.1	XCB85245.1	XCB87223.1	XCB89288.1	XCB91313.1	XCB93277.1	XCB95321.1	XCB97398.1	XCB99363.1	XCC01351.1	XCC03428.1	XCC05473.1	XCC07525.1	XCC09569.1	XCC11668.1	XCC13707.1	XCC15762.1	XCC17799.1	XCC19767.1	XCC21773.1	XCC23819.1	XCC25808.1	XCC27814.1	XCC29854.1	XCC31925.1
29	29	0.755	XCB75109.1	XCB77158.1	XCB79168.1	XCB81162.1	XCB83211.1	XCB85246.1	XCB87224.1	XCB89289.1	XCB91314.1	XCB93278.1	XCB95322.1	XCB97397.1	XCB99364.1	XCC01352.1	XCC03429.1	XCC05474.1	XCC07526.1	XCC09570.1	XCC11669.1	XCC13708.1	XCC15763.1	XCC17800.1	XCC19768.1	XCC21774.1	XCC23820.1	XCC25809.1	XCC27815.1	XCC29855.1	XCC31926.1
29	29	0.755	XCB75110.1	XCB77159.1	XCB79169.1	XCB81163.1	XCB83212.1	XCB85247.1	XCB87225.1	XCB89290.1	XCB91315.1	XCB93279.1	XCB95323.1	XCB97396.1	XCB99365.1	XCC01353.1	XCC03430.1	XCC05475.1	XCC07527.1	XCC09571.1	XCC11670.1	XCC13709.1	XCC15764.1	XCC17801.1	XCC19769.1	XCC21775.1	XCC23821.1	XCC25810.1	XCC27816.1	XCC29856.1	XCC31927.1
29	29	0.755	XCB75111.1	XCB77160.1	XCB79170.1	XCB81164.1	XCB83213.1	XCB85248.1	XCB87226.1	XCB89291.1	XCB91316.1	XCB93280.1	XCB95324.1	XCB97395.1	XCB99366.1	XCC01354.1	XCC03431.1	XCC05476.1	XCC07528.1	XCC09572.1	XCC11671.1	XCC13710.1	XCC15765.1	XCC17802.1	XCC19770.1	XCC21776.1	XCC23822.1	XCC25811.1	XCC27817.1	XCC29857.1	XCC31928.1
29	29	0.755	XCB75112.1	XCB77161.1	XCB79171.1	XCB81165.1	XCB83214.1	XCB85249.1	XCB87227.1	XCB89292.1	XCB91317.1	XCB93281.1	XCB95325.1	XCB97394.1	XCB99367.1	XCC01355.1	XCC04909.1	XCC05477.1	XCC07529.1	XCC09573.1	XCC11672.1	XCC13711.1	XCC15766.1	XCC17803.1	XCC19771.1	XCC21777.1	XCC23823.1	XCC25812.1	XCC27818.1	XCC29858.1	XCC31929.1
29	29	0.755	XCB76537.1	XCB78573.1	XCB80541.1	XCB82586.1	XCB84643.1	XCB86619.1	XCB88642.1	XCB90671.1	XCB92692.1	XCB94665.1	XCB96710.1	XCB98733.1	XCC00733.1	XCC02782.1	XCC04908.1	XCC06860.1	XCC08959.1	XCC11004.1	XCC13092.1	XCC15130.1	XCC17150.1	XCC19173.1	XCC21147.1	XCC23157.1	XCC25218.1	XCC27223.1	XCC29240.1	XCC31277.1	XCC33392.1
29	29	0.755	XCB76538.1	XCB77137.1	XCB80542.1	XCB82588.1	XCB83193.1	XCB85228.1	XCB87203.1	XCB89271.1	XCB91296.1	XCB93257.1	XCB96711.1	XCB97418.1	XCC00734.1	XCC01331.1	XCC03410.1	XCC05456.1	XCC08960.1	XCC11005.1	XCC13093.1	XCC13689.1	XCC15745.1	XCC17782.1	XCC19747.1	XCC21756.1	XCC23801.1	XCC25788.1	XCC29241.1	XCC29836.1	XCC31908.1
29	29	0.755	XCB76539.1	XCB78575.1	XCB80543.1	XCB82589.1	XCB84644.1	XCB86620.1	XCB88643.1	XCB90672.1	XCB92693.1	XCB94666.1	XCB96712.1	XCB98732.1	XCC00735.1	XCC02783.1	XCC03412.1	XCC06861.1	XCC08961.1	XCC11006.1	XCC11649.1	XCC15131.1	XCC17151.1	XCC19174.1	XCC21148.1	XCC23158.1	XCC23803.1	XCC27225.1	XCC27795.1	XCC29838.1	XCC31910.1
29	29	0.744	XCB76283.1	XCB78353.1	XCB80277.1	XCB82334.1	XCB84261.1	XCB86362.1	XCB88205.1	XCB90501.1	XCB92354.1	XCB94342.1	XCB96445.1	XCB98506.1	XCC00390.1	XCC02587.1	XCC04432.1	XCC06456.1	XCC08570.1	XCC10612.1	XCC12641.1	XCC14698.1	XCC16884.1	XCC18841.1	XCC20830.1	XCC22899.1	XCC24786.1	XCC26880.1	XCC28827.1	XCC30848.1	XCC33075.1
29	29	0.744	XCB76476.1	XCB78516.1	XCB80484.1	XCB82528.1	XCB84575.1	XCB86565.1	XCB88569.1	XCB90618.1	XCB92627.1	XCB94609.1	XCB96657.1	XCB98669.1	XCC00664.1	XCC02731.1	XCC04827.1	XCC06786.1	XCC08885.1	XCC10931.1	XCC13014.1	XCC15054.1	XCC17091.1	XCC19104.1	XCC21085.1	XCC23100.1	XCC25139.1	XCC27164.1	XCC29170.1	XCC31203.1	XCC33322.1
29	29	0.743	XCB76288.1	XCB78359.1	XCB80282.1	XCB82340.1	XCB84256.1	XCB86367.1	XCB88202.1	XCB90505.1	XCB92349.1	XCB94347.1	XCB96450.1	XCB98503.1	XCC00385.1	XCC02593.1	XCC04426.1	XCC06450.1	XCC08565.1	XCC10607.1	XCC12637.1	XCC14691.1	XCC16890.1	XCC18836.1	XCC20833.1	XCC22904.1	XCC24781.1	XCC26885.1	XCC28824.1	XCC30840.1	XCC33080.1
29	29	0.743	XCB76289.1	XCB78361.1	XCB80283.1	XCB82342.1	XCB84254.1	XCB86369.1	XCB88200.1	XCB90507.1	XCB92347.1	XCB94349.1	XCB96452.1	XCB98501.1	XCC00384.1	XCC02595.1	XCC04425.1	XCC06448.1	XCC08563.1	XCC10605.1	XCC12635.1	XCC14689.1	XCC16892.1	XCC18834.1	XCC20835.1	XCC22906.1	XCC24779.1	XCC26887.1	XCC28823.1	XCC30838.1	XCC33081.1
29	29	0.743	XCB76290.1	XCB78362.1	XCB80284.1	XCB82343.1	XCB84253.1	XCB86370.1	XCB88199.1	XCB90508.1	XCB92346.1	XCB94350.1	XCB96453.1	XCB98500.1	XCC00383.1	XCC02596.1	XCC04424.1	XCC06447.1	XCC08562.1	XCC10604.1	XCC12634.1	XCC14688.1	XCC16893.1	XCC18833.1	XCC20836.1	XCC22907.1	XCC24778.1	XCC26888.1	XCC28822.1	XCC30837.1	XCC33082.1
29	29	0.743	XCB76291.1	XCB78363.1	XCB80285.1	XCB82344.1	XCB84252.1	XCB86371.1	XCB88198.1	XCB90509.1	XCB92345.1	XCB94351.1	XCB96454.1	XCB98499.1	XCC00382.1	XCC02597.1	XCC04423.1	XCC06446.1	XCC08561.1	XCC10603.1	XCC12633.1	XCC14687.1	XCC16894.1	XCC18832.1	XCC20837.1	XCC22908.1	XCC24777.1	XCC26889.1	XCC28821.1	XCC30836.1	XCC33083.1
29	29	0.743	XCB76292.1	XCB78364.1	XCB80286.1	XCB82346.1	XCB84251.1	XCB86372.1	XCB88197.1	XCB90510.1	XCB92344.1	XCB94352.1	XCB96455.1	XCB98498.1	XCC00381.1	XCC02598.1	XCC04422.1	XCC06445.1	XCC08560.1	XCC10602.1	XCC12632.1	XCC14686.1	XCC16896.1	XCC18831.1	XCC20838.1	XCC22909.1	XCC24776.1	XCC26890.1	XCC28820.1	XCC30835.1	XCC33085.1
29	29	0.743	XCB76293.1	XCB78365.1	XCB80287.1	XCB82347.1	XCB84250.1	XCB86373.1	XCB88196.1	XCB90511.1	XCB92343.1	XCB94353.1	XCB96456.1	XCB98497.1	XCC00380.1	XCC02599.1	XCC04421.1	XCC06444.1	XCC08559.1	XCC10601.1	XCC12631.1	XCC14685.1	XCC16897.1	XCC18830.1	XCC20839.1	XCC22910.1	XCC24775.1	XCC26891.1	XCC28819.1	XCC30834.1	XCC33086.1
29	29	0.743	XCB76294.1	XCB78366.1	XCB80288.1	XCB82348.1	XCB84249.1	XCB86374.1	XCB88195.1	XCB90512.1	XCB92342.1	XCB94354.1	XCB96457.1	XCB98496.1	XCC00379.1	XCC02600.1	XCC04420.1	XCC06443.1	XCC08558.1	XCC10600.1	XCC12630.1	XCC14684.1	XCC16898.1	XCC18829.1	XCC20840.1	XCC22911.1	XCC24774.1	XCC26892.1	XCC28818.1	XCC30833.1	XCC33087.1
29	29	0.743	XCB76296.1	XCB78368.1	XCB80290.1	XCB82350.1	XCB84247.1	XCB86376.1	XCB88193.1	XCB90514.1	XCB92340.1	XCB94355.1	XCB96459.1	XCB98494.1	XCC00377.1	XCC02602.1	XCC04418.1	XCC06441.1	XCC08556.1	XCC10598.1	XCC12628.1	XCC14682.1	XCC16900.1	XCC18827.1	XCC20842.1	XCC22913.1	XCC24772.1	XCC26893.1	XCC28816.1	XCC30831.1	XCC33088.1
29	29	0.743	XCB76298.1	XCB78370.1	XCB80292.1	XCB82352.1	XCB84245.1	XCB86378.1	XCB88191.1	XCB90516.1	XCB92338.1	XCB94357.1	XCB96461.1	XCB98492.1	XCC00375.1	XCC02604.1	XCC04416.1	XCC06439.1	XCC08554.1	XCC10596.1	XCC12626.1	XCC14680.1	XCC16902.1	XCC18825.1	XCC20844.1	XCC22915.1	XCC24770.1	XCC26895.1	XCC28814.1	XCC30829.1	XCC33090.1
29	29	0.743	XCB76303.1	XCB78375.1	XCB80296.1	XCB82357.1	XCB84240.1	XCB86382.1	XCB88186.1	XCB90521.1	XCB92333.1	XCB94362.1	XCB96466.1	XCB98487.1	XCC00370.1	XCC02609.1	XCC04410.1	XCC06433.1	XCC08549.1	XCC10591.1	XCC12621.1	XCC14675.1	XCC16907.1	XCC18820.1	XCC20849.1	XCC22920.1	XCC24765.1	XCC26900.1	XCC28809.1	XCC30824.1	XCC33095.1
29	29	0.743	XCB76304.1	XCB78376.1	XCB80297.1	XCB82358.1	XCB84239.1	XCB86383.1	XCB88185.1	XCB90522.1	XCB92332.1	XCB94363.1	XCB96467.1	XCB98486.1	XCC00369.1	XCC02610.1	XCC04409.1	XCC06432.1	XCC08548.1	XCC10590.1	XCC12620.1	XCC14674.1	XCC16908.1	XCC18819.1	XCC20850.1	XCC22921.1	XCC24764.1	XCC26901.1	XCC28808.1	XCC30823.1	XCC33096.1
29	29	0.743	XCB76307.1	XCB78379.1	XCB80300.1	XCB82361.1	XCB84236.1	XCB86386.1	XCB88184.1	XCB90523.1	XCB92329.1	XCB94368.1	XCB96470.1	XCB98485.1	XCC00368.1	XCC02613.1	XCC04406.1	XCC06430.1	XCC08543.1	XCC10587.1	XCC12618.1	XCC14673.1	XCC16911.1	XCC18816.1	XCC20851.1	XCC22924.1	XCC24763.1	XCC26906.1	XCC28807.1	XCC30821.1	XCC33097.1
29	29	0.743	XCB76308.1	XCB78380.1	XCB80301.1	XCB82362.1	XCB84235.1	XCB86387.1	XCB88182.1	XCB90525.1	XCB92328.1	XCB94370.1	XCB96472.1	XCB98483.1	XCC00367.1	XCC02614.1	XCC04405.1	XCC06429.1	XCC08542.1	XCC10586.1	XCC12617.1	XCC14671.1	XCC16912.1	XCC18814.1	XCC20853.1	XCC22926.1	XCC24762.1	XCC26907.1	XCC28805.1	XCC30819.1	XCC33098.1
29	29	0.743	XCB76309.1	XCB78381.1	XCB80302.1	XCB82363.1	XCB84234.1	XCB86388.1	XCB88181.1	XCB90526.1	XCB92327.1	XCB94371.1	XCB96473.1	XCB98482.1	XCC00366.1	XCC02615.1	XCC04404.1	XCC06428.1	XCC08541.1	XCC10585.1	XCC12616.1	XCC14670.1	XCC16913.1	XCC18813.1	XCC20854.1	XCC22927.1	XCC24761.1	XCC26908.1	XCC28804.1	XCC30818.1	XCC33099.1
29	29	0.743	XCB76310.1	XCB78382.1	XCB80303.1	XCB82364.1	XCB84233.1	XCB86389.1	XCB88180.1	XCB90527.1	XCB92326.1	XCB94372.1	XCB96474.1	XCB98481.1	XCC00365.1	XCC02616.1	XCC04403.1	XCC06427.1	XCC08540.1	XCC10584.1	XCC12615.1	XCC14669.1	XCC16914.1	XCC18812.1	XCC20855.1	XCC22928.1	XCC24760.1	XCC26909.1	XCC28803.1	XCC30817.1	XCC33100.1
29	29	0.743	XCB76311.1	XCB78383.1	XCB80304.1	XCB82365.1	XCB84232.1	XCB86390.1	XCB88179.1	XCB90528.1	XCB92325.1	XCB94373.1	XCB96475.1	XCB98480.1	XCC00364.1	XCC02617.1	XCC04402.1	XCC06426.1	XCC08539.1	XCC10583.1	XCC12614.1	XCC14668.1	XCC16915.1	XCC18811.1	XCC20856.1	XCC22929.1	XCC24759.1	XCC26910.1	XCC28802.1	XCC30816.1	XCC33101.1
29	29	0.743	XCB76312.1	XCB78384.1	XCB80305.1	XCB82366.1	XCB84231.1	XCB86391.1	XCB88178.1	XCB90529.1	XCB92324.1	XCB94374.1	XCB96476.1	XCB98479.1	XCC00363.1	XCC02618.1	XCC04401.1	XCC06425.1	XCC08538.1	XCC10582.1	XCC12613.1	XCC14667.1	XCC16916.1	XCC18810.1	XCC20857.1	XCC22930.1	XCC24758.1	XCC26911.1	XCC28801.1	XCC30815.1	XCC33102.1
29	29	0.743	XCB76313.1	XCB78385.1	XCB80306.1	XCB82367.1	XCB84230.1	XCB86392.1	XCB88177.1	XCB90530.1	XCB92323.1	XCB94375.1	XCB96477.1	XCB98478.1	XCC00362.1	XCC02619.1	XCC04400.1	XCC06424.1	XCC08537.1	XCC10581.1	XCC12612.1	XCC14666.1	XCC16917.1	XCC18809.1	XCC20858.1	XCC22931.1	XCC24757.1	XCC26912.1	XCC28800.1	XCC30814.1	XCC33103.1
29	29	0.743	XCB76314.1	XCB78386.1	XCB80307.1	XCB82368.1	XCB84229.1	XCB86393.1	XCB88176.1	XCB90531.1	XCB92322.1	XCB94376.1	XCB96478.1	XCB98665.1	XCC00361.1	XCC02620.1	XCC04399.1	XCC06423.1	XCC08536.1	XCC10580.1	XCC12611.1	XCC14665.1	XCC16918.1	XCC18808.1	XCC20859.1	XCC22932.1	XCC24756.1	XCC26913.1	XCC28799.1	XCC30813.1	XCC33104.1
29	29	0.743	XCB76315.1	XCB78387.1	XCB80308.1	XCB82369.1	XCB84228.1	XCB86394.1	XCB88175.1	XCB90532.1	XCB92321.1	XCB94377.1	XCB96479.1	XCB98477.1	XCC00360.1	XCC02621.1	XCC04398.1	XCC06422.1	XCC08535.1	XCC10579.1	XCC12610.1	XCC14664.1	XCC16919.1	XCC18807.1	XCC20860.1	XCC22933.1	XCC24755.1	XCC26914.1	XCC28798.1	XCC30812.1	XCC33105.1
29	29	0.743	XCB76316.1	XCB78388.1	XCB80309.1	XCB82370.1	XCB84227.1	XCB86395.1	XCB88174.1	XCB90533.1	XCB92320.1	XCB94378.1	XCB96480.1	XCB98476.1	XCC00359.1	XCC02622.1	XCC04397.1	XCC06421.1	XCC08534.1	XCC10578.1	XCC12609.1	XCC14663.1	XCC16920.1	XCC18806.1	XCC20861.1	XCC22934.1	XCC24754.1	XCC26915.1	XCC28797.1	XCC30811.1	XCC33106.1
29	29	0.743	XCB76317.1	XCB78389.1	XCB80310.1	XCB82371.1	XCB84226.1	XCB86396.1	XCB88173.1	XCB90534.1	XCB92319.1	XCB94379.1	XCB96481.1	XCB98475.1	XCC00358.1	XCC02623.1	XCC04396.1	XCC06420.1	XCC08533.1	XCC10577.1	XCC12608.1	XCC14662.1	XCC16921.1	XCC18805.1	XCC20862.1	XCC22935.1	XCC24753.1	XCC26916.1	XCC28796.1	XCC30810.1	XCC33107.1
29	29	0.743	XCB76318.1	XCB78390.1	XCB80311.1	XCB82372.1	XCB84225.1	XCB86397.1	XCB88172.1	XCB90535.1	XCB92318.1	XCB94380.1	XCB96482.1	XCB98474.1	XCC00357.1	XCC02624.1	XCC04395.1	XCC06419.1	XCC08532.1	XCC10576.1	XCC12607.1	XCC14661.1	XCC16922.1	XCC18804.1	XCC20863.1	XCC22936.1	XCC24752.1	XCC26917.1	XCC28795.1	XCC30809.1	XCC33108.1
29	29	0.743	XCB76319.1	XCB78391.1	XCB80312.1	XCB82373.1	XCB84224.1	XCB86398.1	XCB88171.1	XCB90536.1	XCB92317.1	XCB94381.1	XCB96483.1	XCB98473.1	XCC00356.1	XCC02625.1	XCC04394.1	XCC06418.1	XCC08531.1	XCC10575.1	XCC12606.1	XCC14660.1	XCC16923.1	XCC18803.1	XCC20864.1	XCC22937.1	XCC24751.1	XCC26918.1	XCC28794.1	XCC30808.1	XCC33109.1
29	29	0.743	XCB76321.1	XCB78393.1	XCB80314.1	XCB82375.1	XCB84223.1	XCB86400.1	XCB88170.1	XCB90537.1	XCB92316.1	XCB94382.1	XCB96484.1	XCB98471.1	XCC00354.1	XCC02627.1	XCC04392.1	XCC06416.1	XCC08530.1	XCC10573.1	XCC12604.1	XCC14658.1	XCC16924.1	XCC18802.1	XCC20866.1	XCC22938.1	XCC24750.1	XCC26920.1	XCC28792.1	XCC30806.1	XCC33111.1
29	29	0.743	XCB76480.1	XCB78519.1	XCB80488.1	XCB82531.1	XCB84571.1	XCB86569.1	XCB88566.1	XCB90622.1	XCB92623.1	XCB94612.1	XCB96661.1	XCB98667.1	XCC00660.1	XCC02734.1	XCC04825.1	XCC06783.1	XCC08881.1	XCC10927.1	XCC13011.1	XCC15051.1	XCC17094.1	XCC19100.1	XCC21087.1	XCC23103.1	XCC25137.1	XCC27167.1	XCC29168.1	XCC31201.1	XCC33325.1
29	29	0.743	XCB76481.1	XCB78360.1	XCB80489.1	XCB82341.1	XCB84255.1	XCB86368.1	XCB88201.1	XCB90506.1	XCB92348.1	XCB94348.1	XCB96451.1	XCB98502.1	XCC00659.1	XCC02594.1	XCC04824.1	XCC06449.1	XCC08564.1	XCC10606.1	XCC12636.1	XCC14690.1	XCC16891.1	XCC18835.1	XCC20834.1	XCC22905.1	XCC24780.1	XCC26886.1	XCC29167.1	XCC30839.1	XCC33326.1
29	29	0.743	XCB76483.1	XCB78521.1	XCB80491.1	XCB82533.1	XCB84569.1	XCB86571.1	XCB88183.1	XCB90524.1	XCB92621.1	XCB94369.1	XCB96471.1	XCB98484.1	XCC00656.1	XCC02736.1	XCC04822.1	XCC06781.1	XCC08879.1	XCC10925.1	XCC13009.1	XCC14672.1	XCC17096.1	XCC18815.1	XCC20852.1	XCC22925.1	XCC25134.1	XCC27169.1	XCC28806.1	XCC30820.1	XCC33329.1
29	29	0.743	XCB76484.1	XCB78522.1	XCB80492.1	XCB82534.1	XCB84568.1	XCB86572.1	XCB88563.1	XCB90625.1	XCB92620.1	XCB94614.1	XCB96663.1	XCB98664.1	XCC00655.1	XCC02737.1	XCC04821.1	XCC06780.1	XCC08878.1	XCC10924.1	XCC13008.1	XCC15049.1	XCC17097.1	XCC19098.1	XCC21090.1	XCC23105.1	XCC25133.1	XCC27170.1	XCC29164.1	XCC31198.1	XCC33330.1
29	29	0.739	XCB75021.1	XCB77069.1	XCB79080.1	XCB81074.1	XCB83124.1	XCB85157.1	XCB87134.1	XCB89201.1	XCB91225.1	XCB93186.1	XCB95235.1	XCB97486.1	XCB99277.1	XCC01260.1	XCC03340.1	XCC05385.1	XCC07441.1	XCC09485.1	XCC11579.1	XCC13620.1	XCC15676.1	XCC17714.1	XCC19678.1	XCC21687.1	XCC23731.1	XCC25721.1	XCC27724.1	XCC29767.1	XCC31840.1
29	29	0.739	XCB75022.1	XCB77070.1	XCB79081.1	XCB81075.1	XCB83125.1	XCB85158.1	XCB87135.1	XCB89202.1	XCB91226.1	XCB93187.1	XCB95236.1	XCB97485.1	XCB99278.1	XCC01261.1	XCC03341.1	XCC05386.1	XCC07442.1	XCC09486.1	XCC11580.1	XCC13621.1	XCC15677.1	XCC17715.1	XCC19679.1	XCC23151.1	XCC23732.1	XCC25722.1	XCC27725.1	XCC29768.1	XCC31841.1
29	29	0.739	XCB75023.1	XCB77071.1	XCB79082.1	XCB81076.1	XCB83126.1	XCB85159.1	XCB87136.1	XCB89203.1	XCB91227.1	XCB93188.1	XCB95237.1	XCB97484.1	XCB99279.1	XCC01262.1	XCC03342.1	XCC05387.1	XCC07443.1	XCC09487.1	XCC11581.1	XCC13622.1	XCC15678.1	XCC17716.1	XCC19680.1	XCC21688.1	XCC23733.1	XCC25723.1	XCC27726.1	XCC29769.1	XCC31842.1
29	29	0.739	XCB75024.1	XCB77072.1	XCB79083.1	XCB81077.1	XCB83127.1	XCB85160.1	XCB87137.1	XCB89204.1	XCB91228.1	XCB93189.1	XCB95238.1	XCB97483.1	XCB99280.1	XCC01263.1	XCC03343.1	XCC05388.1	XCC07444.1	XCC09488.1	XCC11582.1	XCC13623.1	XCC15679.1	XCC17717.1	XCC19681.1	XCC21689.1	XCC23734.1	XCC25724.1	XCC27727.1	XCC29770.1	XCC31843.1
29	29	0.739	XCB75025.1	XCB77073.1	XCB79084.1	XCB81078.1	XCB83128.1	XCB85161.1	XCB87138.1	XCB89205.1	XCB91229.1	XCB93190.1	XCB95239.1	XCB97482.1	XCB99281.1	XCC01264.1	XCC03344.1	XCC05389.1	XCC07445.1	XCC09489.1	XCC11583.1	XCC13624.1	XCC15680.1	XCC17718.1	XCC19682.1	XCC21690.1	XCC23735.1	XCC25725.1	XCC27728.1	XCC29771.1	XCC31844.1
